fetch all elements in a dictionary 'parent_dict' where the key is between the range of 2 to 4,"dict((k, v) for k, v in parent_dict.items() if k > 2 and k < 4)","{'parent_dict': ['dict']}",<class 'dict'>
sort two lists `list1` and `list2` together using lambda function,"[list(x) for x in zip(*sorted(zip(list1, list2), key=lambda pair: pair[0]))]","{'list1': ['list[int]'], 'list2': ['list[int]']}",<class 'list'>
get the number of values in list `j` that is greater than 5,sum(((i > 5) for i in j)),"{'j': ['list[int]']}",<class 'int'>
get the number of values in list `j` that is greater than 5,len([1 for i in j if (i > 5)]),"{'j': ['list[int]']}",<class 'int'>
"zip list `a`, `b`, `c` into a list of tuples","[(x + tuple(y)) for x, y in zip(zip(a, b), c)]","{'a': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]', 'nested-list'], 'b': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]', 'nested-list'], 'c': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]', 'nested-list']}",<class 'list'>
get a list of booleans `z` that shows wether the corresponding items in list `x` and `y` are equal,"z = [(i == j) for i, j in zip(x, y)]","{'x': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]', 'nested-list'], 'y': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]', 'nested-list']}",<class 'list'>
create a list which indicates whether each element in `x` and `y` is identical,[(x[i] == y[i]) for i in range(len(x))],"{'x': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]', 'nested-list'], 'y': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]', 'nested-list']}",<class 'list'>
Python: Extract numbers from a string,"[int(s) for s in re.findall('\\b\\d+\\b', ""he33llo 42 I'm a 32 string 30"")]",{},<class 'list'>
unpack first and second bytes of byte string `pS` into integer,"struct.unpack('h', pS[0:2])","{'pS': ['bytestr']}",<class 'tuple'>
print list `t` into a table-like shape,"('\n'.join('  '.join(map(str, row)) for row in t))","{'t': ['list[tuple]']}",<class 'str'>
"replace `0` with `2` in the list `[0, 1, 0, 3]`","[(a if a else 2) for a in [0, 1, 0, 3]]",{},<class 'list'>
Produce a string that is suitable as Unicode literal from string 'M\\N{AMPERSAND}M\\N{APOSTROPHE}s','M\\N{AMPERSAND}M\\N{APOSTROPHE}s'.encode().decode('unicode-escape'),{},<class 'str'>
convert Unicode codepoint to utf8 hex,"chr(int('fd9b', 16)).encode('utf-8')",{},<class 'bytes'>
use upper case letters to print hex value `value`,('0x%X' % value),"{'value': ['int']}",<class 'str'>
get a list `cleaned` that contains all non-empty elements in list `your_list`,cleaned = [x for x in your_list if x],"{'your_list': ['list[int]', 'list[str]', 'list[bool]']}",<class 'list'>
create a slice object using string `string_slice`,slice(*[(int(i.strip()) if i else None) for i in string_slice.split(':')]),{'string_slice': ['int-str']},<class 'slice'>
convert dictionary `adict` into string,""""""""""""".join('{}{}'.format(key, val) for key, val in sorted(adict.items()))","{'adict': ['dict']}",<class 'str'>
convert dictionary `adict` into string,""""""""""""".join('{}{}'.format(key, val) for key, val in list(adict.items()))","{'adict': ['dict']}",<class 'str'>
copy list `old_list` as `new_list`,new_list = old_list[:],"{'old_list': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]'}",<class 'list'>
copy list `old_list` as `new_list`,new_list = list(old_list),"{'old_list': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]']}",<class 'list'>
copy list `old_list` as `new_list`,new_list = copy.copy(old_list),"{'old_list': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]']}",<class 'list'>
deep copy list `old_list` as `new_list`,new_list = copy.deepcopy(old_list),"{'old_list': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]']}",<class 'list'>
make a copy of list `old_list`,[i for i in old_list],"{'old_list': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]']}",<class 'list'>
Print a emoji from a string `\\ud83d\\ude4f` having surrogate pairs,"""""""\\ud83d\\ude4f"""""".encode('utf-16', 'surrogatepass').decode('utf-16')",{},<class 'str'>
How to get the length of words in a sentence?,[len(x) for x in s.split()],"{'s': ['str', 'int-str']}",<class 'list'>
find all substrings in `mystring` beginning and ending with square brackets,"re.findall('\\[(.*?)\\]', mystring)","{'mystring': ['str', 'int-str']}",<class 'list'>
"Format all floating variables `var1`, `var2`, `var3`, `var1` to print to two decimal places.","('%.2f kg = %.2f lb = %.2f gal = %.2f l' % (var1, var2, var3, var4))","{'var1': ['int', 'float'], 'var2': ['int', 'float'], 'var3': ['int', 'float'], 'var4': ['int', 'float']}",<class 'str'>
Remove all items from a dictionary `d` where the values are less than `1`,"d = dict((k, v) for k, v in d.items() if v > 0)","{'d': ['int-dict']}",<class 'dict'>
Filter dictionary `d` to have items with value greater than 0,"d = {k: v for k, v in list(d.items()) if v > 0}","{'d': ['int-dict']}",<class 'dict'>
extract floating number from string 'Current Level: 13.4 db.',"re.findall('\\d+\\.\\d+', 'Current Level: 13.4 db.')",{},<class 'list'>
extract floating point numbers from a string 'Current Level: -13.2 db or 14.2 or 3',"re.findall('[-+]?\\d*\\.\\d+|\\d+', 'Current Level: -13.2 db or 14.2 or 3')",{},<class 'list'>
pair each element in list `it` 3 times into a tuple,"zip(it, it, it)","{'it': ['list[int]', 'list[str]', 'list[bool]']}",<class 'zip'>
"append dict `{'f': var6, 'g': var7, 'h': var8}` to value of key `e` in dict `jsobj['a']['b']`","jsobj['a']['b']['e'].append({'f': var6, 'g': var7, 'h': var8})","{'jsobj': ['dict']}",<class 'dict'>
Concat a list of strings `lst` using string formatting,""""""""""""".join(lst)","{'lst': ['list[str]']}",<class 'str'>
sum values greater than 0 in dictionary `d`,sum(v for v in list(d.values()) if v > 0),"{'d': ['int-dict']}",<class 'int'>
check if dictionary `subset` is a subset of dictionary `superset`,all(item in list(superset.items()) for item in list(subset.items())),"{'subset': ['dict'], 'superset': ['dict']}",<class 'bool'>
Convert integer elements in list `wordids` to strings,[str(wi) for wi in wordids],"{'wordids': ['list[int]']}",<class 'list'>
format floating point number  `TotalAmount` to be rounded off to two decimal places and have a comma thousands' seperator,"('Total cost is: ${:,.2f}'.format(TotalAmount))","{'TotalAmount': ['int', 'float']}",<class 'str'>
create list `randomList` with 10 random floating point numbers between 0.0 and 1.0,randomList = [random.random() for _ in range(10)],{},<class 'list'>
get a random key `country` and value `capital` form a dictionary `d`,"country, capital = random.choice(list(d.items()))","{'d': ['dict']}",<class 'tuple'>
split string `Word to Split` into a list of characters,list('Word to Split'),{},<class 'list'>
Validate IP address using Regex,"pat = re.compile('^\\d{1,3}\\.\\d{1,3}\\.\\d{1,3}\\.\\d{1,3}$')",{},<class '_sre.SRE_Pattern'>
check if all lists in list `L` have three elements of integer 1,all(x.count(1) == 3 for x in L),"{'L': ['nested-list']}",<class 'bool'>
Get a list comparing two lists of tuples `l1` and `l2` if any first value in `l1` matches with first value in `l2`,[x[0] for x in l1 if any(x[0] == y[0] for y in l2)],"{'l1': ['list[tuple]'], 'l2': ['list[tuple]']}",<class 'list'>
convert list `a` from being consecutive sequences of tuples into a single sequence of elements,list(itertools.chain(*a)),"{'a': ['list[tuple]']}",<class 'list'>
Set value for key `a` in dict `count` to `0` if key `a` does not exist or if value is `none`,"count.setdefault('a', 0)","{'count': ['dict']}",<class 'int'>
get number in list `myList` closest in value to number `myNumber`,"min(myList, key=lambda x: abs(x - myNumber))","{'myList': ['list[int]'], 'myNumber': ['int']}",<class 'int'>
check if any of the items in list `search` appear in `string`,any(x in string for x in search),"{'search': ['list[str]'], 'string': ['str']}",<class 'bool'>
Get a list `C` by subtracting values in one list `B` from corresponding values in another list `A`,"C = [(a - b) for a, b in zip(A, B)]","{'A': ['list[int]'], 'B': ['list[int]']}",<class 'list'>
"derive the week start for the given week number and year ‘2011, 4, 0’","datetime.datetime.strptime('2011, 4, 0', '%Y, %U, %w')",{},<class 'datetime.datetime'>
"convert a list of strings `['1', '-1', '1']` to a list of numbers","map(int, ['1', '-1', '1'])",{},<class 'map'>
"create datetime object from ""16sep2012""","datetime.datetime.strptime('16Sep2012', '%d%b%Y')",{},<class 'datetime.datetime'>
print a digit `your_number` with exactly 2 digits after decimal,('{0:.2f}'.format(your_number)),"{'your_number': ['int', 'float']}",<class 'str'>
generate a 12-digit random number,"random.randint(100000000000, 999999999999)",{},<class 'int'>
generate a random 12-digit number,"int(''.join(str(random.randint(0, 9)) for _ in range(12)))",{},<class 'int'>
generate a random 12-digit number,""""""""""""".join(str(random.randint(0, 9)) for _ in range(12))",{},<class 'str'>
generate a 12-digit random number,"'%0.12d' % random.randint(0, 999999999999)",{},<class 'str'>
sort list `trial_list` based on values of dictionary `trail_dict`,"sorted(trial_list, key=lambda x: trial_dict[x])","{'trial_list': ['list[int]', 'list[str]', 'list[bool]'], 'trial_dict': ['dict']}",<class 'list'>
encode unicode string '\xc5\xc4\xd6' to utf-8 code,('\xc5\xc4\xd6'.encode('UTF8')),{},<class 'bytes'>
get the first element of each tuple from a list of tuples `G`,[x[0] for x in G],"{'G': ['list[tuple]']}",<class 'list'>
regular expression matching all but 'aa' and 'bb' for string `string`,"re.findall('-(?!aa-|bb-)([^-]+)', string)","{'string': ['str', 'int-str']}",<class 'list'>
regular expression matching all but 'aa' and 'bb',"re.findall('-(?!aa|bb)([^-]+)', string)","{'string': ['str', 'int-str']}",<class 'list'>
remove false entries from a dictionary `hand`,"{k: v for k, v in list(hand.items()) if v}","{'hand': ['dict']}",<class 'dict'>
Get a dictionary from a dictionary `hand` where the values are present,"dict((k, v) for k, v in hand.items() if v)","{'hand': ['dict']}",<class 'dict'>
generate random Decimal,decimal.Decimal(random.randrange(10000)) / 100,{},<class 'decimal.Decimal'>
get keys with same value in dictionary `d`,([key for key in d if d[key] == 1]),"{'d': ['dict']}",<class 'list'>
get keys with same value in dictionary `d`,"([key for key, value in d.items() if value == 1])","{'d': ['dict']}",<class 'list'>
Get keys from a dictionary 'd' where the value is '1'.,"([key for key, value in list(d.items()) if value == 1])","{'d': ['dict']}",<class 'list'>
create list of 'size' empty strings,strs = ['' for x in range(size)],"{'size': ['int']}",<class 'list'>
remove duplicate dict in list `l`,[dict(t) for t in set([tuple(d.items()) for d in l])],"{'l': ['list[dict]']}",<class 'list'>
"append `date` to list value of `key` in dictionary `dates_dict`, or create key `key` with value `date` in a list if it does not exist","dates_dict.setdefault(key, []).append(date)","{'dates_dict': ['dict']}",<class 'list'>
How do I translate a ISO 8601 datetime string into a Python datetime object?,"datetime.datetime.strptime('2007-03-04T21:08:12', '%Y-%m-%dT%H:%M:%S')",{},<class 'datetime.datetime'>
sort list `a` using the first dimension of the element as the key to list `b`,a.sort(key=lambda x: b.index(x[0])),"{'a': ['list[tuple]'], 'b': ['list[int]', 'list[str]', 'list[bool]']}",<class 'NoneType'>
How to sort a list according to another list?,a.sort(key=lambda x_y: b.index(x_y[0])),"{'a': ['list[tuple]'], 'b': ['list[int]', 'list[str]', 'list[bool]']}",<class 'NoneType'>
Sort items in dictionary `d`  using the first part of the key after splitting the key,"sorted(list(d.items()), key=lambda name_num: (name_num[0].rsplit(None, 1)[0], name_num[1]))","{'d': ['dict']}",<class 'list'>
"create a set that is the exclusive or of [1, 2, 3] and [3, 4, 5]","set([1, 2, 3]) ^ set([3, 4, 5])",{},<class 'set'>
"convert the zip of range `(1, 5)` and range `(7, 11)` into a dictionary","dict(zip(list(range(1, 5)), list(range(7, 11))))",{},<class 'dict'>
case insensitive string comparison between `string1` and `string2`,(string1.lower() == string2.lower()),"{'string1': ['str', 'int-str'], 'string2': ['str', 'int-str']}",<class 'bool'>
case insensitive string comparison between `first` and `second`,(first.lower() == second.lower()),"{'first': ['str', 'int-str'], 'second': ['str', 'int-str']}",<class 'bool'>
case insensitive comparison between strings `first` and `second`,(first.upper() == second.upper()),"{'first': ['str', 'int-str'], 'second': ['str', 'int-str']}",<class 'bool'>
remove multiple values from a list `my_list` at the same time with index starting at `2` and ending just before `6`.,del my_list[2:6],"{'my_list': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]']}",<class 'NoneType'>
match regex pattern 'TAA(?:[ATGC]{3})+?TAA' on string `seq`,"re.findall('TAA(?:[ATGC]{3})+?TAA', seq)","{'seq': ['str', 'int-str']}",<class 'list'>
sort a set `s` by numerical value,"sorted(s, key=float)","{'s': ['list[int]', 'list[str]']}",<class 'list'>
convert an int 65 to hex string,hex(65),{},<class 'str'>
Get a list of tuples with multiple iterators using list comprehension,"[(i, j) for i in range(1, 3) for j in range(1, 5)]",{},<class 'list'>
reverse sort items in dictionary `mydict` by value,"sorted(iter(mydict.items()), key=itemgetter(1), reverse=True)","{'mydict': ['dict']}",<class 'list'>
"check if string ""substring"" is in string",string.find('substring'),"{'string': ['str', 'int-str']}",<class 'int'>
Sorting while preserving order in python,"sorted(enumerate(a), key=lambda x: x[1])","{'a': ['list[int]']}",<class 'list'>
create a list containing all values associated with key 'baz' in dictionaries of list `foos` using list comprehension,[y['baz'] for x in foos for y in x['bar']],"{'foos': ['list[dict]']}",<class 'list'>
Get all indexes of a list `a` where each value is greater than `2`,[i for i in range(len(a)) if a[i] > 2],"{'a': ['list[int]']}",<class 'list'>
lambda function that adds two operands,"lambda x, y: x + y",{},<class 'function'>
count the number of items in a generator/iterator `it`,sum(1 for i in it),{},<class 'int'>
get tuples of the corresponding elements from lists `lst` and `lst2`,"[(x, lst2[i]) for i, x in enumerate(lst)]","{'lst': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]'], 'lst2': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]']}",<class 'list'>
create tuples containing elements that are at the same index of list `lst` and list `lst2`,"[(i, j) for i, j in zip(lst, lst2)]","{'lst': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]'], 'lst2': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]']}",<class 'list'>
get tuples from lists `lst` and `lst2` using list comprehension in python 2,"[(lst[i], lst2[i]) for i in range(len(lst))]","{'lst': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]'], 'lst2': ['list[int]', 'list[str]', 'list[bool]', 'list[tuple]']}",<class 'list'>
